"Time","damper.phi_rel","damper.w_rel"
0.27599999999999997,0.2398915419568616,-0.74476155170338998
0.27659999999999996,0.2394443153756915,-0.7459910962902685
0.2772,0.23899635178363557,-0.74721824714490059
0.27779999999999999,0.23854765261858385,-0.74844300031476396
0.27839999999999998,0.23809821932082778,-0.74966535185421812
0.27899999999999997,0.23764805333305727,-0.75088529782452207
0.27959999999999996,0.2371971561003573,-0.75210283429385094
0.28019999999999995,0.23674552907020449,-0.75331795733731377
0.28079999999999999,0.23629317369246419,-0.75453066303696981
0.28139999999999998,0.2358400914193875,-0.75574094748184606
0.28199999999999997,0.23538628370560724,-0.75694880676795506
0.28259999999999996,0.23493175200813554,-0.75815423699831086
0.28319999999999995,0.23447649778636029,-0.7593572342829471
0.2838,0.23402052250204161,-0.76055779473893415
0.28439999999999999,0.23356382761930955,-0.76175591449039481
0.28499999999999998,0.23310641460465964,-0.76295158966852406
0.28559999999999997,0.23264828492695075,-0.76414481641160348
0.28619999999999995,0.23218944005740119,-0.76533559086502057
0.2868,0.23172988146958576,-0.76652390918128488
0.28739999999999999,0.23126961063943274,-0.76770976752004472
0.28799999999999998,0.23080862904522007,-0.76889316204810532
0.28859999999999997,0.23034693816757282,-0.7700740889394454
0.28919999999999996,0.22988453948945931,-0.77125254437523472
0.2898,0.22942143449618854,-0.7724285245438508
0.29039999999999999,0.22895762467540645,-0.7736020256408962
0.29099999999999998,0.22849311151709309,-0.77477304386921519
0.29159999999999997,0.22802789651355898,-0.77594157543891262
0.29219999999999996,0.2275619811594424,-0.77710761656736893
0.29279999999999995,0.22709536695170565,-0.77827116347925873
0.29339999999999999,0.22662805538963232,-0.77943221240656702
0.29399999999999998,0.22616004797482353,-0.78059075958860713
0.29459999999999997,0.22569134621119549,-0.78174680127203755
0.29519999999999996,0.22522195160497524,-0.78290033371087875
0.29579999999999995,0.22475186566469851,-0.78405135316653096
0.2964,0.22428108990120565,-0.78519985590779096
0.29699999999999999,0.22380962582763883,-0.78634583821086923
0.29759999999999998,0.2233374749594389,-0.78748929635940701
0.29819999999999997,0.22286463881434179,-0.78863022664449378
0.29879999999999995,0.22239111891237576,-0.78976862536468406
0.2994,0.22191691677585756,-0.79090448882601494
0.29999999999999999,0.22144203392939008,-0.79203781334202272
0.30059999999999998,0.22096647126112395,-0.79316859600907152
0.30119999999999997,0.22049023081657876,-0.79429683252898409
0.30179999999999996,0.22001331418909922,-0.79542251916275697
0.30239999999999995,0.21953572290995077,-0.7965456522570673
0.30299999999999999,0.21905745851261432,-0.79766622816624255
0.30359999999999998,0.21857852253278284,-0.79878424325227948
0.30419999999999997,0.21809891650835767,-0.79989969388485982
0.30479999999999996,0.21761864197944417,-0.80101257644137014
0.30539999999999995,0.21713770048834891,-0.80212288730691861
0.30599999999999999,0.2166560935795753,-0.8032306228743531
0.30659999999999998,0.21617382279982,-0.80433577954427804
0.30719999999999997,0.21569088969796932,-0.80543835372507377
0.30779999999999996,0.21520729582509521,-0.80653834183291317
0.30839999999999995,0.21472304273445175,-0.80763574029177987
0.309,0.21423813198147151,-0.80873054553348556
