"Time","body.phi","inertia.phi","inertia.w","prismatic.s","prismatic.v","revolute.w"
11.268000000000001,-16.491511746616506,61.75598639013036,10.48602311677034,1.3165863716489612,0.078670339585604016,-2.3860484010413008
11.272,-16.501056155915983,61.797936494218057,10.489037507966609,1.3169011764035168,0.078725356319657949,-2.3861629774987496
11.276,-16.510601022381529,61.839898654494895,10.492051100690917,1.3172162012863453,0.078780444194309046,-2.3862769143336342
11.279999999999999,-16.520146343466685,61.88187286778048,10.495063894210396,1.3175314465710082,0.078835603640556542,-2.3863902112548181
11.284000000000001,-16.529692116624243,61.923859130891962,10.498075887788852,1.3178469125324057,0.078890835092241027,-2.3865028679684164
11.288,-16.53923833930617,61.965857440643873,10.50108708068675,1.3181625994467774,0.078946138986055722,-2.3866148841777912
11.292,-16.548785008963669,62.007867793848227,10.504097472161206,1.3184785075917107,0.079001515761558533,-2.3867262595835359
11.295999999999999,-16.558332123047141,62.049890187314503,10.507107061465989,1.3187946372461434,0.079056965861183062,-2.3868369938834668
11.300000000000001,-16.56787967900619,62.091924617849621,10.510115847851488,1.3191109886903694,0.079112489730250576,-2.3869470867726097
11.304,-16.577427674289595,62.133971082257879,10.513123830564711,1.3194275622060427,0.079168087816981356,-2.3870565379431925
11.308,-16.586976106345372,62.176029577341048,10.516131008849289,1.3197443580761843,0.079223760572506352,-2.3871653470846295
11.311999999999999,-16.596524972620674,62.218100099898294,10.519137381945432,1.3200613765851845,0.079279508450878805,-2.3872735138835117
11.316000000000001,-16.606074270561869,62.260182646726221,10.522142949089956,1.3203786180188091,0.079335331909085649,-2.3873810380235985
11.32,-16.615623997614488,62.30227721461879,10.525147709516238,1.3206960826642045,0.07939123140705924,-2.3874879191858018
11.324,-16.625174151223238,62.344383800367389,10.528151662454231,1.3210137708099012,0.079447207407688805,-2.3875941570481785
11.327999999999999,-16.634724728831987,62.386502400760783,10.531154807130449,1.3213316827458206,0.079503260376832113,-2.3876997512859193
11.332000000000001,-16.644275727883791,62.428633012585145,10.534157142767935,1.3216498187632779,0.07955939078332698,-2.3878047015713335
11.336,-16.653827145820827,62.470775632623962,10.537158668586274,1.3219681791549878,0.079615599099002801,-2.3879090075738425
11.34,-16.663378980084456,62.512930257658148,10.540159383801578,1.3222867642150702,0.079671885798692235,-2.3880126689599677
11.343999999999999,-16.672931228115178,62.555096884465932,10.543159287626466,1.3226055742390532,0.079728251360242613,-2.388115685393315
11.348000000000001,-16.682483887352642,62.597275509822957,10.546158379270057,1.32292460952388,0.079784696264527707,-2.3882180565345714
11.352,-16.692036955235626,62.639466130502122,10.549156657937964,1.3232438703679108,0.079841220995459067,-2.3883197820414872
11.356,-16.701590429202049,62.68166874327374,10.552154122832283,1.3235633570709318,0.079897826039997732,-2.3884208615688669
11.359999999999999,-16.711144306688968,62.723883344905424,10.555150773151574,1.3238830699341559,0.079954511888165825,-2.3885212947685601
11.364000000000001,-16.720698585132567,62.766109932162138,10.558146608090858,1.3242030092602308,0.080011279033058033,-2.3886210812894473
11.368,-16.730253261968123,62.808348501806101,10.561141626841602,1.3245231753532409,0.080068127970853123,-2.388720220777429
11.372,-16.739808334630073,62.850599050596891,10.564135828591711,1.3248435685187152,0.080125059200825716,-2.3888187128754179
11.375999999999999,-16.749363800551929,62.892861575291391,10.567129212525519,1.3251641890636296,0.080182073225357656,-2.3889165572233231
11.380000000000001,-16.758919657166352,62.935136072643786,10.570121777823768,1.3254850372964133,0.080239170549949668,-2.3890137534580433
11.384,-16.768475901905042,62.977422539405502,10.573113523663611,1.3258061135269521,0.080296351683232861,-2.3891103012134529
11.388,-16.778032532198868,63.019720972325288,10.576104449218594,1.3261274180665958,0.080353617136980443,-2.3892062001203893
11.391999999999999,-16.787589545477744,63.062031368149135,10.579094553658646,1.3264489512281605,0.080410967426119057,-2.3893014498066476
11.396000000000001,-16.797146939170695,63.104353723620392,10.582083836150067,1.3267707133259348,0.080468403068740563,-2.3893960498969635
11.4,-16.806704710705816,63.146688035479521,10.585072295855518,1.3270927046756835,0.080525924586113518,-2.389490000013005
11.404,-16.816262857510296,63.189034300464343,10.588059931934012,1.3274149255946535,0.080583532502694635,-2.3895832997733608
11.407999999999999,-16.825821377010385,63.231392515309892,10.591046743540902,1.3277373764015792,0.080641227346140626,-2.3896759487935282
11.412000000000001,-16.835380266631422,63.273762676748468,10.594032729827871,1.3280600574166859,0.080699009647319436,-2.3897679466859039
11.416,-16.844939523797791,63.316144781509571,10.597017889942919,1.3283829689616946,0.080756879940322102,-2.3898592930597706
11.42,-16.854499145932948,63.358538826319894,10.600002223030351,1.3287061113598282,0.080814838762474112,-2.3899499875212884
11.423999999999999,-16.86405913045941,63.40094480790345,10.602985728230779,1.3290294849358157,0.080872886654347081,-2.3900400296734792
11.428000000000001,-16.873619474798726,63.443362722981369,10.605968404681091,1.3293530900158965,0.080931024159770312,-2.390129419116223
11.432,-16.883180176371511,63.485792568272032,10.60895025151445,1.3296769269278257,0.080989251825842282,-2.3902181554462381
11.436,-16.892741232597416,63.528234340490968,10.611931267860292,1.3300009960008794,0.081047570202942301,-2.3903062382570766
11.44,-16.902302640895126,63.570688036350965,10.614911452844302,1.3303252975658579,0.081105979844742049,-2.3903936671391097
11.444000000000001,-16.911864398682379,63.613153652561955,10.617890805588408,1.3306498319550941,0.081164481308217143,-2.3904804416795167
11.448,-16.921426503375901,63.655631185831012,10.620869325210771,1.3309745995024533,0.081223075153658689,-2.3905665614622764
11.452,-16.93098895239148,63.698120632862427,10.623847010825767,1.3312996005433415,0.081281761944684838,-2.3906520260681536
11.456,-16.940551743143903,63.740621990357646,10.626823861543997,1.3316248354147109,0.08134054224825242,-2.3907368350746889
11.460000000000001,-16.950114853116787,63.783135231586101,10.629799805625689,1.3319503266886763,0.08139950943506967,-2.3908209365807767
11.464,-16.95967829621263,63.825660372628114,10.632774900790277,1.3322760563098259,0.081458587298362931,-2.3909043727467809
11.468,-16.969242071805919,63.868197412483838,10.635749153113693,1.3326020224302682,0.081517767276448619,-2.390987148209657
11.472,-16.978806177261717,63.910746347789477,10.638722561528606,1.3329282254442294,0.08157705016282038,-2.391069262415749
11.476000000000001,-16.988370609943338,63.953307175177521,10.641695124961162,1.3332546657483459,0.081636436757879252,-2.3911507148061744
11.48,-16.997935367212303,63.995879891276587,10.644666842330947,1.3335813437416741,0.081695927868970245,-2.3912315048167976
11.484,-17.007500446428388,64.038464492711597,10.647637712550969,1.3339082598257039,0.081755524310418923,-2.3913116318782039
11.488,-17.017065844949542,64.081060976103672,10.650607734527624,1.3342354144043655,0.081815226903567698,-2.3913910954156763
11.492000000000001,-17.02663156013196,64.123669338070059,10.653576907160664,1.334562807884045,0.081875036476812449,-2.3914698948491711
11.496,-17.036197589329984,64.166289575224184,10.656545229343164,1.3348904406735898,0.081934953865638843,-2.3915480295932916
11.5,-17.045763929896165,64.208921684175678,10.659512699961503,1.3352183131843243,0.08199497991265893,-2.3916254990572634
