"Time","revolute1.phi","revolute1.w","revolute4.phi","revolute4.w"
3.7065000000000001,0.2994909872283425,-0.015585759951676617,-0.47271574388253079,0.20314348394431267
3.7070000000000003,0.29948322287374762,-0.015471181805012247,-0.4726139413509251,0.20406484079675799
3.7075,0.29947551582463938,-0.015356590198990418,-0.47251167834281094,0.20498557808441062
3.7080000000000002,0.29946786608852072,-0.015241984992287147,-0.47240895517136561,0.20590569229954389
3.7084999999999999,0.29946027367298678,-0.015127366042731148,-0.47230577215159292,0.20682517993484489
3.7090000000000001,0.29945273858572535,-0.015012733207308004,-0.47220212960032415,0.20774403748343898
3.7095000000000002,0.29944526083451722,-0.01489808634216583,-0.47209802783621924,0.20866226143890096
3.71,0.29943784042723798,-0.014783425302619927,-0.4719934671797677,0.2095798482952759
3.7105000000000001,0.29943047737185768,-0.014668749943157474,-0.47188844795328938,0.21049679454709871
3.7110000000000003,0.29942317135684088,-0.01455406418150057,-0.47178296946296017,0.21141310322606569
3.7115,0.29941592265140332,-0.014439364550936648,-0.47167703286625612,0.21232876548853524
3.7120000000000002,0.29940873129517631,-0.014324650504579104,-0.47157063859091691,0.2132437771889846
3.7124999999999999,0.29940159729552357,-0.014209921906293469,-0.47146378696342889,0.21415813484440155
3.7130000000000001,0.29939452065988764,-0.01409517861939324,-0.47135647831205024,0.21507183497275709
3.7135000000000002,0.2993875013957909,-0.01398042050664771,-0.47124871296681264,0.21598487409302083
3.714,0.29938053951083593,-0.013865647430288829,-0.47114049125952084,0.21689724872518468
3.7145000000000001,0.29937363501270592,-0.013750859252018036,-0.47103181352375323,0.21780895539028619
3.7149999999999999,0.29936678790916554,-0.013636055833014121,-0.47092268009486299,0.21871999061042419
3.7155,0.29935999820806136,-0.013521237033939563,-0.47081309130997728,0.21963035090878633
3.7160000000000002,0.29935326591732264,-0.01340640271494838,-0.47070304750799913,0.22054003280966444
3.7164999999999999,0.29934659104496159,-0.013291552735692973,-0.47059254902960668,0.22144903283847828
3.7170000000000001,0.29933997359907433,-0.013176686955330977,-0.47048159621725411,0.22235734752179886
3.7175000000000002,0.29933341358784127,-0.013061805232533009,-0.47037018941517239,0.22326497338736509
3.718,0.29932691101952763,-0.012946907425489504,-0.47025832896936903,0.22417190696410677
3.7185000000000001,0.2993204659024844,-0.012831993391917576,-0.47014601522762889,0.22507814478216875
3.7189999999999999,0.29931407824514855,-0.012717062989068854,-0.47003324853951473,0.22598368337292593
3.7195,0.29930774805604354,-0.012602116073735835,-0.46992002925636739,0.22688851926901105
3.7200000000000002,0.29930147534378054,-0.012487152502259733,-0.46980635773130658,0.22779264900433016
3.7204999999999999,0.29929526011705831,-0.01237217213053732,-0.46969223431923102,0.22869606911408621
3.7210000000000001,0.29928910238466427,-0.012257174814027768,-0.46957765937681867,0.22959877613480237
3.7215000000000003,0.29928300215547488,-0.012142160407760417,-0.46946263326252774,0.23050076660433869
3.722,0.299276959438456,-0.012027128766341599,-0.4693471563365969,0.23140203706191526
