"Time","body1.phi","body1.r[1]","body1.w","revolute.phi","revolute.w"
4.0689000000000002,1.3050311583661136,0.21935563558770477,0.77715914720260149,1.1607301745044789,1.9931640639002943
4.0697999999999999,1.3057290374923198,0.21900981141608614,0.77368256785920564,1.1625201163399488,1.9844773847716504
4.0706999999999995,1.3064237908845824,0.21866547107051956,0.77021307731732369,1.1643022466737463,1.9758052190862638
4.0716000000000001,1.3071154249092094,0.21832261244001619,0.76675065741846316,1.1660765785382279,1.9671475580575291
4.0724999999999998,1.3078039459153632,0.21798123341188255,0.76329528987752393,1.1678431249539949,1.9585043922352692
4.0733999999999995,1.3084893602349073,0.21764133187192697,0.75984695628412735,1.1696018989290811,1.949875711512145
4.0743,1.3091716741822397,0.21730290570466965,0.75640563810397843,1.1713529134581302,1.941261505130143
4.0751999999999997,1.3098508940541345,0.21696595279355244,0.75297131668022566,1.1730961815215697,1.9326617616870616
4.0761000000000003,1.3105270261295825,0.21663047102114494,0.74954397323478905,1.1748317160848034,1.9240764691429137
4.077,1.3112000766696281,0.21629645826935637,0.74612358886973662,1.1765595300973775,1.9155056148264564
4.0778999999999996,1.3118700519172122,0.21596391241964163,0.74271014456861306,1.1782796364921737,1.9069491854415914
4.0788000000000002,1.3125369580970097,0.21563283135321148,0.73930362119779969,1.1799920481845845,1.8984071670738552
4.0796999999999999,1.3132008014152665,0.21530321295124188,0.73590399950787533,1.1816967780716872,1.8898795451969015
4.0805999999999996,1.3138615880596445,0.21497505509508108,0.73251126013494772,1.1833938390314347,1.8813663046789171
4.0815000000000001,1.3145193241990574,0.21464835566645929,0.72912538360201273,1.1850832439218308,1.8728674297891037
4.0823999999999998,1.315174016171347,0.21432311232521714,0.72574635005608368,1.1867650064703528,1.8643829021431306
4.0832999999999995,1.3158256707217646,0.2139993222268588,0.72237413893381586,1.1884391424041616,1.8559126980910645
4.0842000000000001,1.3164742933577593,0.21367698397121995,0.71900873127700338,1.1901056616526353,1.8474568067741559
4.0850999999999997,1.3171198901914141,0.21335609542023712,0.71565010714191324,1.1917645770794558,1.8390152099134467
4.0860000000000003,1.3177624673163233,0.21303665443601461,0.7122982464769495,1.1934159015292904,1.8305878886516282
4.0869,1.3184020308074555,0.21271865888100666,0.70895312912399555,1.1950596478270787,1.8221748235592992
4.0877999999999997,1.3190385867210199,0.21240210661819514,0.70561473481970793,1.1966958287773404,1.8137759946411007
4.0887000000000002,1.3196721410943284,0.21208699551126992,0.70228304319684209,1.1983244571634653,1.80539138134193
4.0895999999999999,1.3203026999456593,0.21177332342480937,0.69895803378557786,1.1999455457470078,1.7970209625531579
4.0904999999999996,1.3209302692741227,0.21146108822445808,0.69563968601481718,1.2015591072669924,1.788664716618771
4.0914000000000001,1.3215548550595269,0.21115028777710756,0.69232797921350786,1.2031651544392066,1.7803226213415857
4.0922999999999998,1.3221764632622341,0.21084091995107687,0.68902289261197192,1.2047636999554912,1.7719946539894675
4.0931999999999995,1.3227950998230364,0.21053298261628989,0.68572440534320078,1.2063547564830497,1.7636807913014705
4.0941000000000001,1.3234107706630105,0.21022647364445643,0.68243249644418136,1.2079383366637373,1.7553810094940543
4.0949999999999998,1.3240234816833845,0.20992139090925246,0.67914714485722172,1.2095144531133564,1.7470952842672993
4.0959000000000003,1.3246332387654052,0.20961773228649769,0.67586832943124564,1.2110831184209614,1.7388235908110423
4.0968,1.3252400477701967,0.20931549565433732,0.67259602892313319,1.212644345148145,1.730565903811131
4.0976999999999997,1.3258439145386289,0.20901467889342012,0.6693302219990146,1.214198145828346,1.7223221974555603
4.0986000000000002,1.3264448448911805,0.20871527988707844,0.66607088723559693,1.2157445329661403,1.7140924454406867
4.0994999999999999,1.3270428446278009,0.20841729652150889,0.6628180031214892,1.2172835190365352,1.7058766209774447
4.1003999999999996,1.3276379195277781,0.20812072668595025,0.65957154805849871,1.2188151164842738,1.6976746967974901
