"Time","damper.phi_rel","damper.w_rel","relativeForce_inWorld.frame_b.fx","relativeForce_inWorld.frame_b.fy","relativeForce_inFrameA.frame_b.fx","relativeForce_inFrameA.frame_b.fy","relativeForce_inFrameB.frame_b.fx","relativeForce_inFrameB.frame_b.fy","relativeForce_inFrameResolve.frame_b.fx","relativeForce_inFrameResolve.frame_b.fy"
2.4989999999999997,-0.060197214634287517,0.011005302690700332,0.94909614499029349,0,0.90762515732039928,0.27748885785659338,0.94737704215429075,-0.057098445113885954,0.94737704215429075,-0.057098445113885954
2.4995999999999996,-0.060191748013814293,0.0072161947393822069,0.95027686900235653,0,0.9087542893086149,0.27783406814880734,0.94855594002441301,-0.05716429309738888,0.94855594002441301,-0.05716429309738888
2.5002,-0.060188556452443052,0.0034221879223813043,0.95144408747666886,0,0.9098705058868477,0.2781753298039259,0.94972122735622766,-0.057231476508049918,0.94972122735622766,-0.057231476508049918
2.5007999999999999,-0.060187642972375693,-0.00037664668538395772,0.95259778382447047,0,0.9109737911911876,0.27851263797186504,0.95087288695147854,-0.057300005304130389,0.95087288695147854,-0.057300005304130389
2.5013999999999998,-0.060189010230307295,-0.0041802369284947311,0.95373794164918368,0,0.91206412954150928,0.27884598785872944,0.95201090182028092,-0.057369888936246352,0.95201090182028092,-0.057369888936246352
2.5019999999999998,-0.06019266105702873,-0.0079885112368128248,0.95486454474664262,0,0.91314150544169193,0.27917537472687942,0.95313525515037778,-0.057441136858850377,0.95313525515037778,-0.057441136858850377
2.5025999999999997,-0.060198598240099266,-0.011801397956364174,0.9559775771053225,0,0.91420590357983822,0.27950079389499821,0.95424593031970317,-0.057513758323092495,0.95424593031970317,-0.057513758323092495
2.5031999999999996,-0.060206824523775765,-0.015618825350392539,0.95707702290657026,0,0.9152573088284951,0.27982224073815931,0.95534291089652978,-0.057587762375775273,0.95534291089652978,-0.057587762375775273
2.5037999999999996,-0.060217342608941481,-0.019440721600413179,0.95816286652482752,0,0.91629570624486656,0.28013971068789145,0.9564261806396146,-0.057663157858322177,0.9564261806396146,-0.057663157858322177
2.5044,-0.060230155153035141,-0.023267014807269372,0.95923509252785388,0,0.91732108107102794,0.28045319923224432,0.95749572349834589,-0.05773995340576047,0.95749572349834589,-0.05773995340576047
