"Time","prismatic.s","prismatic.v","absolutePosition.r[1]","absolutePosition.r[2]","absolutePosition.phi","absoluteVelocity.v[1]","absoluteVelocity.v[2]","absoluteVelocity.w","absoluteAcceleration.a[1]","absoluteAcceleration.a[2]","absoluteAcceleration.z"
0.74140000000000006,3.489769800006,8.4140000000000139,2.4676398903642647,2.4676398903642642,0,5.9495964569036213,5.9495964569036204,0,7.0710678118654888,7.0710678118654879,0
0.74160000000000004,3.4914528000059999,8.4160000000000146,2.4688299510770015,2.4688299510770011,0,5.9510106704659949,5.951010670465994,0,7.0710678118654888,7.0710678118654879,0
0.74180000000000001,3.493136200006,8.4180000000000135,2.4700202946324512,2.4700202946324508,0,5.9524248840283676,5.9524248840283667,0,7.0710678118654888,7.0710678118654879,0
0.74199999999999999,3.4948200000059995,8.4200000000000124,2.4712109210306128,2.4712109210306124,0,5.9538390975907394,5.9538390975907394,0,7.0710678118654888,7.0710678118654879,0
0.74220000000000008,3.4965042000060005,8.4220000000000148,2.4724018302714876,2.4724018302714872,0,5.9552533111531147,5.9552533111531138,0,7.0710678118654888,7.0710678118654879,0
0.74240000000000006,3.4981888000060009,8.4240000000000137,2.4735930223550748,2.4735930223550744,0,5.9566675247154866,5.9566675247154857,0,7.0710678118654888,7.0710678118654879,0
0.74260000000000004,3.499873800006001,8.4260000000000144,2.4747844972813744,2.474784497281374,0,5.9580817382778601,5.9580817382778593,0,7.0710678118654888,7.0710678118654879,0
0.74280000000000002,3.5015592000060001,8.4280000000000133,2.4759762550503854,2.475976255050385,0,5.9594959518402328,5.959495951840232,0,7.0710678118654888,7.0710678118654879,0
0.74299999999999999,3.5032450000060003,8.4300000000000139,2.4771682956621097,2.4771682956621097,0,5.9609101654026064,5.9609101654026055,0,7.0710678118654888,7.0710678118654879,0
0.74320000000000008,3.5049312000060016,8.4320000000000146,2.4783606191165477,2.4783606191165473,0,5.96232437896498,5.9623243789649791,0,7.0710678118654888,7.0710678118654879,0
0.74340000000000006,3.5066178000060013,8.4340000000000135,2.4795532254136967,2.4795532254136963,0,5.9637385925273518,5.9637385925273518,0,7.0710678118654888,7.0710678118654879,0
0.74360000000000004,3.5083048000060013,8.4360000000000142,2.4807461145535581,2.4807461145535581,0,5.9651528060897254,5.9651528060897245,0,7.0710678118654888,7.0710678118654879,0
0.74380000000000002,3.5099922000060011,8.438000000000013,2.4819392865361323,2.4819392865361318,0,5.9665670196520981,5.9665670196520972,0,7.0710678118654888,7.0710678118654879,0
0.74399999999999999,3.5116800000060011,8.4400000000000137,2.4831327413614188,2.4831327413614188,0,5.9679812332144717,5.9679812332144708,0,7.0710678118654888,7.0710678118654879,0
0.74420000000000008,3.5133682000060023,8.4420000000000144,2.4843264790294191,2.4843264790294186,0,5.9693954467768453,5.9693954467768444,0,7.0710678118654888,7.0710678118654879,0
0.74440000000000006,3.5150568000060018,8.4440000000000133,2.4855204995401303,2.4855204995401299,0,5.9708096603392171,5.9708096603392171,0,7.0710678118654888,7.0710678118654879,0
0.74460000000000004,3.5167458000060017,8.4460000000000139,2.486714802893554,2.486714802893554,0,5.9722238739015907,5.9722238739015907,0,7.0710678118654888,7.0710678118654879,0
0.74480000000000002,3.5184352000060017,8.4480000000000146,2.4879093890896908,2.4879093890896904,0,5.9736380874639643,5.9736380874639643,0,7.0710678118654888,7.0710678118654879,0
0.745,3.5201250000060016,8.4500000000000135,2.4891042581285396,2.4891042581285392,0,5.975052301026337,5.9750523010263361,0,7.0710678118654888,7.0710678118654879,0
0.74520000000000008,3.5218152000060026,8.4520000000000142,2.4902994100101017,2.4902994100101017,0,5.9764665145887106,5.9764665145887097,0,7.0710678118654888,7.0710678118654879,0
0.74540000000000006,3.5235058000060024,8.4540000000000148,2.4914948447343757,2.4914948447343757,0,5.9778807281510842,5.9778807281510833,0,7.0710678118654888,7.0710678118654879,0
0.74560000000000004,3.5251968000060026,8.4560000000000137,2.4926905623013624,2.492690562301362,0,5.979294941713456,5.979294941713456,0,7.0710678118654888,7.0710678118654879,0
0.74580000000000002,3.526888200006002,8.4580000000000126,2.4938865627110607,2.4938865627110607,0,5.9807091552758287,5.9807091552758278,0,7.0710678118654888,7.0710678118654879,0
0.746,3.5285800000060021,8.4600000000000133,2.4950828459634722,2.4950828459634722,0,5.9821233688382023,5.9821233688382014,0,7.0710678118654888,7.0710678118654879,0
0.74620000000000009,3.5302722000060034,8.462000000000014,2.4962794120585969,2.4962794120585969,0,5.9835375824005759,5.983537582400575,0,7.0710678118654888,7.0710678118654879,0
