"Time","damper.phi_rel","damper.w_rel","cutForce_inFrameA.force[1]","cutForce_inFrameA.force[2]","cutForce_inWorld.force[1]","cutForce_inWorld.force[2]","cutForce_inFrameResolve.force[1]","cutForce_inFrameResolve.force[2]"
0.017999999999999999,-0.0014439573889377857,-0.1603959677262011,-0.0385832412873863,0.90645536122599246,-0.0385832412873863,0.90645536122599246,-0.0385832412873863,0.90645536122599246
0.018599999999999998,-0.0015417975884273001,-0.16573797578651195,-0.041195823007010038,0.90694880410524625,-0.041195823007010038,0.90694880410524625,-0.041195823007010038,0.90694880410524625
0.019199999999999998,-0.0016428429043950257,-0.17107969165982612,-0.043893816130228525,0.90744301275710448,-0.043893816130228525,0.90744301275710448,-0.043893816130228525,0.90744301275710448
0.019799999999999998,-0.001747093161555938,-0.17642111530944304,-0.046677204827995936,0.90793803901359205,-0.046677204827995936,0.90793803901359205,-0.046677204827995936,0.90793803901359205
0.020399999999999998,-0.0018545481846250105,-0.18176224669866237,-0.049545973248528372,0.90843393634290415,-0.049545973248528372,0.90843393634290415,-0.049545973248528372,0.90843393634290415
0.020999999999999998,-0.0019652077983172184,-0.18710308579078369,-0.052500105515878713,0.90893075984880412,-0.052500105515878713,0.90893075984880412,-0.052500105515878713,0.90893075984880412
0.021599999999999998,-0.0020790718258719425,-0.19244363233390302,-0.055539585632546296,0.90942856625020241,-0.055539585632546296,0.90942856625020241,-0.055539585632546296,0.90942856625020241
0.022199999999999998,-0.0021961400841366821,-0.19778388514391199,-0.058664397139254129,0.90992741381426789,-0.058664397139254129,0.90992741381426789,-0.058664397139254129,0.90992741381426789
0.022799999999999997,-0.0023164124033997406,-0.20312384499693542,-0.061874524414619214,0.91042736262268065,-0.061874524414619214,0.91042736262268065,-0.061874524414619214,0.91042736262268065
0.023399999999999997,-0.0024398886079554632,-0.20846351179492739,-0.065169951424031036,0.91092847430976853,-0.065169951424031036,0.91092847430976853,-0.065169951424031036,0.91092847430976853
