"Time","PID.D.x","PID.I.y","body.phi","prismatic.s","prismatic.v","revolute.w"
0.48119999999999996,0.088027977874377342,-3.1448559712779744e-11,0.090387907162098005,1.3775982109910518,0.71457583997252216,0.065324469519042833
0.48179999999999995,0.088098302335262751,-3.1394315321342921e-11,0.090426671867955138,1.3780257170574897,0.7104445672604246,0.063891273963194856
0.48239999999999994,0.088167681306025925,-3.1340047928654729e-11,0.090464577936891694,1.3784507475027246,0.7063237758316212,0.062462349395728652
0.48299999999999998,0.088236117391012642,-3.1285758049048783e-11,0.090501627929968492,1.3788733086133598,0.70221346351133684,0.061037692787296802
0.48359999999999997,0.08830361319317559,-3.1231446195313375e-11,0.090537824406348832,1.3792934066744944,0.69811362805275334,0.059617301087238617
0.48419999999999996,0.088370171314054724,-3.117711287869215e-11,0.09057316992328189,1.3797110479696699,0.69402426713732546,0.058201171223710976
0.48479999999999995,0.088435794353757285,-3.112275860888478e-11,0.090607667036086373,1.3801262387808202,0.68994537837509917,0.05678930010382021
0.48539999999999994,0.088500484910938149,-3.1068383894047624e-11,0.090641318298133822,1.3805389853882166,0.68587695930502868,0.055381684613753424
0.48599999999999993,0.088564245582780032,-3.1013989240794416e-11,0.090674126260832114,1.3809492940704176,0.681819007395293,0.05397832161890994
0.48659999999999998,0.088627078964973516,-3.0959575154196899e-11,0.090706093473608917,1.3813571711042163,0.67777152004361352,0.052579207964032579
0.48719999999999997,0.088688987651697387,-3.0905142137785523e-11,0.090737222483895152,1.3817626227645872,0.67373449457757173,0.051184340473339661
0.48779999999999996,0.088749974235598841,-3.0850690693550082e-11,0.090767515837108473,1.3821656553246335,0.66970792825492542,0.049793715950655612
0.48839999999999995,0.08881004130777366,-3.0796221321940416e-11,0.090796976076636657,1.3825662750555374,0.66569181826392643,0.048407331179542969
0.48899999999999993,0.088869191457746369,-3.0741734521867048e-11,0.090825605743821064,1.3829644882265051,0.66168616172363726,0.047025182923433675
