"Time","absoluteVelocity.v[1]","absoluteVelocity.v[2]","absoluteVelocity.w","absoluteVelocity1.v[1]","absoluteVelocity1.v[2]","absoluteVelocity1.w","relativeVelocity.v_rel[1]","relativeVelocity.v_rel[2]","relativeVelocity.w_rel","relativeVelocity1.v_rel[1]","relativeVelocity1.v_rel[2]","relativeVelocity1.w_rel","relativeVelocity2.v_rel[1]","relativeVelocity2.v_rel[2]","relativeVelocity2.w_rel","relativeVelocity3.v_rel[1]","relativeVelocity3.v_rel[2]","relativeVelocity3.w_rel"
2.9809999999999999,-0.29426496472452529,0.69473551836418135,-0.2174300754602054,0.16926272340469151,0.73525467724231497,-0.2174300754602054,-0.29426496472452529,0.69473551836418135,-0.2174300754602054,-0.29426496472452529,0.69473551836418135,-0.2174300754602054,0.16926272340469151,0.73525467724231497,-0.2174300754602054,-0.078285977443785543,0.75041362972479708,-0.2174300754602054
2.9820000000000002,-0.29450509039343792,0.69513595604354872,-0.21808670674145306,0.16914296493821793,0.73575668740700839,-0.21808670674145306,-0.29450509039343792,0.69513595604354872,-0.21808670674145306,-0.29450509039343792,0.69513595604354872,-0.21808670674145306,0.16914296493821793,0.73575668740700839,-0.21808670674145306,-0.078398534116043694,0.75086677613321062,-0.21808670674145306
2.9830000000000001,-0.2947448252581843,0.69553566410678336,-0.21874299562709229,0.16902240134390648,0.73625797102977508,-0.21874299562709229,-0.2947448252581843,0.69553566410678336,-0.21874299562709229,-0.2947448252581843,0.69553566410678336,-0.21874299562709229,0.16902240134390648,0.73625797102977508,-0.21874299562709229,-0.078510930379531441,0.75131911054616607,-0.21874299562709229
2.984,-0.2949841689580151,0.69593464221877022,-0.21939894139239682,0.16890103252245914,0.73675852719114543,-0.21939894139239682,-0.2949841689580151,0.69593464221877022,-0.21939894139239682,-0.2949841689580151,0.69593464221877022,-0.21939894139239682,0.16890103252245914,0.73675852719114543,-0.21939894139239682,-0.078623165987240784,0.75177063253771848,-0.21939894139239682
2.9849999999999999,-0.29522312113271104,0.69633289004501187,-0.22005454331263424,0.16877885837929413,0.73725835497060332,-0.22005454331263424,-0.29522312113271104,0.69633289004501187,-0.22005454331263424,-0.29522312113271104,0.69633289004501187,-0.22005454331263424,0.16877885837929413,0.73725835497060332,-0.22005454331263424,-0.078735240692489827,0.7522213416826683,-0.22005454331263424
2.9860000000000002,-0.29546168142258333,0.69673040725162916,-0.22070980066306733,0.1686558788245473,0.73775745344659227,-0.22070980066306733,-0.29546168142258333,0.69673040725162916,-0.22070980066306733,-0.29546168142258333,0.69673040725162916,-0.22070980066306733,0.1686558788245473,0.73775745344659227,-0.22070980066306733,-0.078847154248923301,0.75267123755656273,-0.22070980066306733
2.9870000000000001,-0.29569984946847444,0.6971271935053599,-0.22136471271895297,0.16853209377307571,0.73825582169651816,-0.22136471271895297,-0.29569984946847444,0.6971271935053599,-0.22136471271895297,-0.29569984946847444,0.6971271935053599,-0.22136471271895297,0.16853209377307571,0.73825582169651816,-0.22136471271895297,-0.078958906410513563,0.75312031973569382,-0.22136471271895297
2.988,-0.29593762491175868,0.69752324847356018,-0.22201927875554445,0.16840750314445996,0.73875345879675547,-0.22201927875554445,-0.29593762491175868,0.69752324847356018,-0.22201927875554445,-0.29593762491175868,0.69752324847356018,-0.22201927875554445,0.16840750314445996,0.73875345879675547,-0.22201927875554445,-0.079070496931560902,0.75356858779710079,-0.22201927875554445
2.9889999999999999,-0.29617500739434272,0.69791857182420458,-0.22267349804809031,0.16828210686300737,0.7392503638226523,-0.22267349804809031,-0.29617500739434272,0.69791857182420458,-0.22267349804809031,-0.29617500739434272,0.69791857182420458,-0.22267349804809031,0.16828210686300737,0.7392503638226523,-0.22267349804809031,-0.079181925566693706,0.7540160413185697,-0.22267349804809031
2.9900000000000002,-0.29641199655866607,0.6983131632258851,-0.22332736987183585,0.16815590485775433,0.73974653584853389,-0.22332736987183585,-0.29641199655866607,0.6983131632258851,-0.22332736987183585,-0.29641199655866607,0.6983131632258851,-0.22332736987183585,0.16815590485775433,0.73974653584853389,-0.22332736987183585,-0.079293192070869573,0.75446267987863291,-0.22332736987183585
