"Time","body1.frame_a.phi","body1.r[1]","body1.w","revolute.phi","revolute.w"
0.90000000000000002,-0.38337477605300929,0.56071394115093676,-5.082897605605714,-1.605675933844378,-1.9997418164768799
0.90089999999999992,-0.38795467612974238,0.55982924260279099,-5.0946632790673716,-1.6074620212347552,-1.9693128874820729
0.90179999999999993,-0.39254519080059841,0.5589324882078589,-5.1064859519333314,-1.6092206525430903,-1.9387281574134148
0.90269999999999995,-0.39714637144044174,0.55802361718964988,-5.118366029380752,-1.6109516872952721,-1.9079872863831471
0.90359999999999996,-0.40175826977408419,0.557102568554106,-5.1303039177354828,-1.6126549846841014,-1.8770899372464138
0.90449999999999997,-0.40638093787628404,0.55616928108960184,-5.1423000244720551,-1.6143304035692927,-1.8460357756012671
0.90539999999999998,-0.41101442920130854,0.55522369391857074,-5.1543546982073858,-1.6159778046735629,-1.8148246695346137
0.90629999999999999,-0.41565879650989002,0.55426574538679585,-5.1664683495245942,-1.6175970461607616,-1.7834562874299791
0.90720000000000001,-0.42031409270757225,0.5532953735125834,-5.178641402111487,-1.6191879854240891,-1.7519302606152927
0.90810000000000002,-0.42498037141044404,0.55231251628987654,-5.1908742597876607,-1.620750480292827,-1.7202462931213593
0.90900000000000003,-0.42965768659461573,0.5513171115004496,-5.2031673269342047,-1.6222843882846598,-1.6884040936764964
0.90989999999999993,-0.43434609259621798,0.55030909671390704,-5.2155210084937105,-1.6237895666056736,-1.6564033757065393
0.91079999999999994,-0.43904564411140468,0.54928840928768341,-5.2279357099702644,-1.6252658721503566,-1.6242438573348266
0.91169999999999995,-0.44375639619634949,0.5482549863670455,-5.2404118374294519,-1.6267131615016002,-1.5919252613822215
0.91259999999999997,-0.44847840443995618,0.54720876614856417,-5.2529497132068776,-1.6281312950060807,-1.5594475474551681
0.91349999999999998,-0.45321172463637466,0.5461496854843606,-5.2655497357386247,-1.6295201290466659,-1.5268104718686626
0.91439999999999999,-0.45795641287287686,0.54507768052497618,-5.2782123366728513,-1.6308795181160101,-1.494013705735145
0.9153,-0.46271252567076365,0.54399268775019516,-5.2909379120993822,-1.6322093181415176,-1.4610570243168648
0.91620000000000001,-0.46748011991312699,0.54289464344057892,-5.303726857805839,-1.6335093847807536,-1.4279402099517076
0.91710000000000003,-0.47225925284484949,0.54178348367746609,-5.3165795692776348,-1.6347795734214454,-1.3946630520531935
0.91799999999999993,-0.47704998207260424,0.54065914434297235,-5.3294964416979758,-1.6360197391814801,-1.3612253471104823
0.91889999999999994,-0.48185236556485717,0.5395215611199895,-5.3424778699478619,-1.6372297369089066,-1.3276268986883553
0.91979999999999995,-0.48666646097521676,0.53837067145632078,-5.3555241411596839,-1.6384094268709453,-1.2938677863670061
0.92069999999999996,-0.49149232683216354,0.53720641111120293,-5.3686356236369726,-1.6395586647511726,-1.2599478928733818
0.92159999999999997,-0.49633002243472674,0.53602871445813005,-5.3818127502887254,-1.6406773025266328,-1.2258669455453142
0.92249999999999999,-0.50117960709327825,0.53483751668863699,-5.3950558980730952,-1.641765194850983,-1.1916248180855453
0.9234,-0.50604114047255677,0.53363275281658462,-5.4083654424671987,-1.6428221961704577,-1.157221394223072
0.92430000000000001,-0.51091468259166828,0.53241435767815959,-5.4217417574671209,-1.6438481607238675,-1.122656567713145
0.92520000000000002,-0.5158002938240861,0.53118226593187556,-5.435185215587909,-1.6448429425426008,-1.0879302423372696
0.92609999999999992,-0.52069803489765054,0.52993641205857156,-5.4486961878635762,-1.6458063954506221,-1.0530423319032096
