"Time","bodyFront.frame_a.phi","bodyFront.r[1]","bodyFront.r[2]","bodyFront.w","idealWheelFront.phi_roll","idealWheelFront.v_long","idealWheelRear.phi_roll","idealWheelRear.v_long","revolute.phi","revolute.w"
0.30719999999999997,0.65157638401539719,0.04724809999483754,0.9446862390648797,-0.29425899536737626,0.090889028495616767,0.17604404145638589,0.080957904311925705,0.15891198207618207,0.63834407702191664,-0.37552627075214051
0.30839999999999995,0.65122266006932983,0.047119774544179385,0.94485455253918105,-0.29527715122658643,0.091594538353185886,0.17671007367172312,0.081594816130441256,0.15954433941790905,0.63789268568332991,-0.37678751778896741
0.30959999999999999,0.65086771547520361,0.046991024550586465,0.94502354715551962,-0.2962939371667907,0.092302711669548065,0.17737588677222377,0.08223425773050537,0.16017681445142129,0.63743978258504286,-0.37804657805652392
0.31079999999999997,0.65051155190974996,0.046861850855415853,0.94519322318736532,-0.2973093507249665,0.093013547544550268,0.17804148051324381,0.082876229594993786,0.16080940731175611,0.63698537039633207,-0.37930344687630224
0.312,0.65015417105414375,0.046732254302772121,0.94536358090903738,-0.2983233894628205,0.093727045075954876,0.17870685465576172,0.083520732207910134,0.16144211813071291,0.6365294517941148,-0.38055811960422958
0.31319999999999998,0.6497955745940035,0.046602235739507419,0.94553462059570337,-0.29933605096676819,0.094443203359439468,0.17937200896637931,0.084167766054385751,0.1620749470368498,0.63607202946294916,-0.38181059163066633
0.31439999999999996,0.64943576402896597,0.046471795964362801,0.9457063425043758,-0.3003473329162949,0.095162021630992244,0.18003694326824582,0.084817331551687566,0.16270789422176388,0.63561310583821462,-0.38306085843172821
0.31559999999999999,0.6490747382895008,0.046340935091465266,0.94587874663605864,-0.30135723394317132,0.095883501049011041,0.18070165807839284,0.085469428185767818,0.16334096077108781,0.63515267989198632,-0.38430891621156849
0.31679999999999997,0.6487125015433699,0.046209654635281878,0.9460518335148661,-0.30236575082546335,0.096607638856790204,0.18136615252005769,0.086124057339614923,0.16397414594605123,0.63469075766135252,-0.38555475979849041
0.31799999999999995,0.64834905545662491,0.046077955443682338,0.94622560341563677,-0.30337288126330902,0.097334434169589965,0.18203042639231978,0.086781219489343323,0.16460744987590833,0.63422734181107532,-0.38679838473065464
0.31919999999999998,0.64798440169821669,0.045945838366871251,0.94640005661390425,-0.30437862298218815,0.098063886101741146,0.1826944795002946,0.087440915111635681,0.16524087268726687,0.63376243501147389,-0.38803978658107258
0.32039999999999996,0.6476185419399656,0.045813304257380776,0.94657519338589446,-0.30538297373292322,0.098795993766665716,0.18335831165514052,0.088103144683732468,0.16587441450409979,0.63329603993838701,-0.38927896095761338
0.3216,0.64725147785653603,0.045680353970063148,0.9467510140085228,-0.30638593129168101,0.099530756276897794,0.18402192267406781,0.088767908683422436,0.16650807544775711,0.63282815927313552,-0.39051590350301196
0.32279999999999998,0.64688321112540648,0.045546988362083367,0.94692751875939163,-0.30738749345997329,0.100268172744104,0.18468531238034427,0.089435207589032117,0.16714185563697823,0.63235879570248543,-0.39175060989487576
0.32399999999999995,0.64651374342684409,0.045413208292911733,0.94710470791678691,-0.30838765806465923,0.10100824227910446,0.18534848060330389,0.090105041879416106,0.16777575518790461,0.63188795191861047,-0.39298307584569314
0.32519999999999999,0.6461430764438747,0.045279014624316494,0.94728258175967639,-0.30938642295794677,0.1017509639918934,0.18601142717835409,0.090777412033947,0.16840977421409287,0.63141563061905404,-0.39421329710283964
0.32639999999999997,0.6457712118622575,0.045144408220356418,0.94746114056770592,-0.31038378601739547,0.10249633699165978,0.18667415194698209,0.091452318532505142,0.16904391282652703,0.63094183450669306,-0.39544126944858682
0.32759999999999995,0.64539815137045531,0.045009389947373454,0.94764038462119704,-0.31137974514591843,0.10324436038680804,0.18733665475676395,0.092129761855468811,0.16967817113363323,0.63046656628969933,-0.39666698870010869
0.32879999999999998,0.64502389665960791,0.044873960673985268,0.94782031420114443,-0.31237429827178542,0.10399503328497893,0.18799893546137039,0.092809742483704188,0.17031254924129283,0.62998982868150366,-0.39789045070948942
0.32999999999999996,0.64464844942350463,0.044738121271077909,0.948000929589213,-0.31336744334862526,0.10474835479307003,0.18866099392057539,0.093492260898555127,0.17094704725285603,0.62951162440075736,-0.39911165136373106
0.33119999999999999,0.64427181135855549,0.044601872611798328,0.94818223106773492,-0.31435917835542954,0.1055043240172566,0.18932283000026306,0.094177317581833342,0.1715816652691575,0.62903195617129504,-0.40033058658476073
0.33239999999999997,0.64389398416376453,0.044465215571547125,0.94836421891970701,-0.31534950129655559,0.10626294006301211,0.18998444357243494,0.094864913015808211,0.17221640338852964,0.62855082672209783,-0.40154725232943822
0.33359999999999995,0.6435149695407022,0.044328151027971004,0.94854689342878806,-0.31633841020173076,0.1070242020351292,0.19064583451521766,0.095555047683196892,0.17285126170681858,0.62806823878725559,-0.40276164458956354
0.33479999999999999,0.6431347691934769,0.044190679860955456,0.94873025487929608,-0.3173259031260558,0.10778810903774017,0.19130700271287046,0.096247722067154207,0.17348624031739887,0.62758419510592967,-0.40397375939188396
0.33599999999999997,0.6427533848287077,0.044052802952617348,0.94891430355620543,-0.31831197815000944,0.10855466017433772,0.19196794805579198,0.096942936651262579,0.17412133931118914,0.62709869842231536,-0.40518359279810212
0.33719999999999994,0.64237081815549657,0.043914521187297564,0.94909903974514398,-0.31929663337945241,0.10932385454779582,0.19262867044052831,0.097640691919522057,0.17475655877666782,0.62661175148560566,-0.40639114090488282
0.33839999999999998,0.64198707088540097,0.043775835451553502,0.94928446373239039,-0.32027986694563243,0.1100956912603902,0.19328916976978033,0.098340988356340295,0.17539189879988945,0.62612335704995148,-0.40759639984386109
0.33959999999999996,0.64160214473240595,0.043636746634151832,0.94947057580487149,-0.32126167700518943,0.11087016941381911,0.19394944595241076,0.099043826446522445,0.17602735946450088,0.62563351787442711,-0.40879936578164922
0.34079999999999999,0.64121604141289612,0.043497255626060972,0.94965737625015945,-0.32224206174015974,0.11164728810922418,0.19460949890345164,0.099749206675261215,0.17666294085175824,0.6251422367229913,-0.41000003491984421
0.34199999999999997,0.64082876264562882,0.043357363320443751,0.94984486535646906,-0.32322101935798259,0.11242704644721088,0.19526932854411219,0.10045712952812676,0.17729864304054321,0.6246495163644501,-0.41119840349503572
0.34319999999999995,0.64044031015170522,0.043217070612650024,0.95003304341265471,-0.32419854809150567,0.11320944352786941,0.19592893480178547,0.10116759549105668,0.17793446610738103,0.62415535957241963,-0.41239446777881306
0.34439999999999998,0.64005068565454415,0.043076378400209211,0.95022191070820805,-0.32517464619899017,0.11399447845079541,0.19658831761005657,0.10188060505034609,0.17857041012645769,0.62365976912528909,-0.41358822407777274
0.34559999999999996,0.63965989087985275,0.042935287582823015,0.95041146753325478,-0.32614931196411751,0.11478215031511049,0.19724747690870942,0.10259615869263732,0.17920647516963756,0.62316274780618275,-0.41477966873352601
0.3468,0.63926792740289451,0.042793799014583592,0.95060171416315264,-0.32712254306273075,0.11557245835430698,0.19790641258467048,0.10331425684799025,0.17984266124101597,0.62266429818405289,-0.41596879746707383
0.34799999999999998,0.63887479642540668,0.042651913434183078,0.95079265083599429,-0.32809433563851814,0.11636540213320354,0.19856512438574286,0.10403489980673014,0.18047896818171241,0.62216442229394253,-0.41715560442114202
0.34919999999999995,0.63848050023345637,0.042509631921008824,0.9509842778996257,-0.32906469034811525,0.11716098026079876,0.19922361248449755,0.1047580882628537,0.18111539629446849,0.62166312372650689,-0.41834008841953213
0.35039999999999999,0.6380850405518721,0.042366955380324374,0.9511765956456979,-0.33003360553676547,0.11795919184314178,0.19988187684181447,0.10548382270065508,0.18175194563802555,0.62116040526945149,-0.41952224590209031
0.35159999999999997,0.6376884191072304,0.042223884719402555,0.9513696043664418,-0.33100107957352487,0.11876003598626658,0.20053991742465338,0.10621210360457557,0.18238861626873998,0.62065626971445365,-0.42070207334198617
0.35279999999999995,0.63729063762782134,0.042080420847515884,0.95156330435466474,-0.33196711085124225,0.11956351179621937,0.20119773420605963,0.10694293145919091,0.1830254082405991,0.62015071985711445,-0.42187956724569009
0.35399999999999998,0.63689169784361288,0.041936564675926817,0.9517576959037467,-0.33293169778653886,0.12036961837908536,0.20185532716516805,0.10767630674919877,0.18366232160523979,0.619643758496912,-0.42305472415294931
0.35519999999999996,0.63649160148621697,0.041792317117878258,0.95195277930763755,-0.33389483881978727,0.12117835484101597,0.20251269628720736,0.1084122299594056,0.18429935641196565,0.61913538843715277,-0.42422754063676432
0.35639999999999999,0.63609035028885408,0.041647679088583807,0.95214855486085259,-0.334856532415093,0.12198972028825593,0.20316984156350565,0.10915070157471445,0.18493651270776443,0.61862561248492409,-0.42539801330336596
0.35759999999999997,0.63568794598631806,0.041502651505218126,0.95234502285846956,-0.33581677706027274,0.12280371382717012,0.20382676299149416,0.10989172208011172,0.18557379053732678,0.61811443345104788,-0.42656613879219146
0.35879999999999995,0.63528439031494199,0.04135723528690733,0.95254218359612564,-0.33677557126683688,0.12362033456427085,0.20448346057471256,0.11063529196065493,0.18621118994306471,0.61760185415003066,-0.42773191377586145
0.35999999999999999,0.63487968501256309,0.041211431354719268,0.95274003737001256,-0.33773291356996982,0.12443958160624495,0.20513993432281305,0.1113814117014597,0.18684871096513012,0.61708787740001736,-0.4288953349601563
0.36119999999999997,0.63447383181848716,0.041065240631653996,0.95293858447687496,-0.3386888025285108,0.12526145405998054,0.20579618425156507,0.11213008178768705,0.18748635364143387,0.61657250602274394,-0.43005639908399257
0.36239999999999994,0.63406683247345419,0.040918664042634001,0.95313782521400492,-0.33964323672493568,0.1260859510325944,0.20645221038286027,0.11288130270453085,0.18812411800766504,0.61605574284348874,-0.43121510291939957
0.36359999999999998,0.63365868871960418,0.0407717025144946,0.95333775987924041,-0.34059621476533897,0.12691307163145896,0.20710801274471677,0.11363507493720505,0.18876200409731059,0.61553759069102543,-0.43237144327149651
0.36479999999999996,0.63324940230044091,0.040624356975974371,0.95353838877096031,-0.3415477352794154,0.12774281496422896,0.20776359137128417,0.11439139897093079,0.18940001194167502,0.61501805239757501,-0.43352541697846814
0.36599999999999999,0.63283897496079755,0.04047662835770538,0.95373971218808162,-0.34249779692044324,0.12857518013886937,0.20841894630284738,0.11515027529092392,0.19003814156990051,0.61449713079875845,-0.43467702091154214
0.36719999999999997,0.63242740844680256,0.040328517592203614,0.95394173043005603,-0.34344639836526469,0.12941016626368149,0.20907407758583246,0.11591170438238209,0.19067639300898728,0.61397482873354914,-0.43582625197496488
0.36839999999999995,0.63201470450584385,0.040180025613859326,0.95414444379686569,-0.3443935383142725,0.13024777244733068,0.20972898527281,0.11667568673047227,0.19131476628381414,0.61345114904422449,-0.43697310710597892
0.36959999999999998,0.631600864886534,0.040031153358927346,0.954347852589021,-0.34533921549138946,0.13108799779887326,0.21038366942250047,0.11744222282031783,0.19195326141715965,0.61292609457631964,-0.43811758327479888
0.37079999999999996,0.63118589133867598,0.039881901765517487,0.95455195710755569,-0.34628342864405376,0.13193084142778319,0.2110381300997789,0.11821131313698584,0.19259187842972256,0.61239966817857772,-0.43925967748458794
0.37199999999999994,0.6307697856132275,0.039732271773584869,0.95475675765402501,-0.3472261765432032,0.13277630244397973,0.21169236737567884,0.11898295816547448,0.1932306173401441,0.61187187270290455,-0.44039938677143514
0.37319999999999998,0.63035254946226671,0.039582264324920277,0.95496225453049954,-0.34816745798325782,0.13362437995785409,0.21234638132739792,0.11975715839070029,0.19386947816502861,0.61134271100431936,-0.44153670820433094
0.37439999999999996,0.62993418463895712,0.039431880363140527,0.95516844803956547,-0.34910727178210582,0.13447507308029669,0.21300017203830129,0.12053391429748529,0.19450846091896656,0.61081218594090747,-0.44267163888514488
0.37559999999999999,0.6295146928975125,0.039281120833678788,0.95537533848431766,-0.35004561678108659,0.13532838092272398,0.21365373959792774,0.12131322637054452,0.19514756561455562,0.61028030037377334,-0.44380417594860117
0.37679999999999997,0.62909407599316236,0.039129986683774987,0.95558292616835772,-0.35098249184497704,0.13618430259710582,0.21430708410199284,0.12209509509447307,0.19578679226242371,0.60974705716699173,-0.44493431656225574
0.37799999999999995,0.62867233568211678,0.038978478862466089,0.95579121139579082,-0.35191789586197619,0.13704283721599222,0.21496020565239454,0.12287952095373365,0.19642614087125149,0.60921245918756106,-0.44606205792647274
0.37919999999999998,0.62824947392429054,0.038826598359077577,0.95600019449009499,-0.35285182649371588,0.13790398379151017,0.21561310412383072,0.12366650449825745,0.19706561116197024,0.60867650954791386,-0.44718739604132862
0.38039999999999996,0.6278254927404755,0.038674346176099432,0.95620987578082572,-0.35378428105415272,0.13876774130654071,0.21626577932816643,0.12445604629722304,0.19770520276872833,0.60813921143504712,-0.44831032657497827
0.38159999999999994,0.62740039352533183,0.038521723198729832,0.95642025553966792,-0.35471526074634263,0.13963410905705217,0.21691823180518285,0.12524814671673537,0.19834491620775915,0.60760056728865541,-0.44943084904144592
0.38279999999999997,0.62697417804635291,0.038368730384561567,0.95663133407342182,-0.35564476450397653,0.14050308615434492,0.21757046167267804,0.1260428062430948,0.1989847514691897,0.60706057999617635,-0.45054896072520789
0.38399999999999995,0.62654684807215588,0.038215368692996479,0.9568431116894025,-0.35657279128209113,0.14137467171027684,0.21822246905429016,0.12684002536250791,0.19962470854085776,0.60651925244811211,-0.45166465894150354
0.38519999999999999,0.62611840537245145,0.038061639085236895,0.95705558869543728,-0.35749934005701745,0.14224886483728796,0.21887425407949612,0.12763980456107701,0.20026478740832787,0.60597658753798789,-0.45277794103627761
0.38639999999999997,0.62568885171801547,0.037907542524276999,0.95726876539986272,-0.35842440982633267,0.14312566464842413,0.21952581688360864,0.12844214432478934,0.20090498805490656,0.6054325881623116,-0.45388880438612195
0.38759999999999994,0.62525818888065932,0.037753079974894362,0.95748264211152201,-0.35934799960880748,0.14400507025736173,0.22017715760777576,0.12924704513950552,0.20154531046165827,0.60488725722053283,-0.45499724639821848
0.38879999999999998,0.62482641863320076,0.03759825240364123,0.95769721913976091,-0.3602701084443567,0.14488708077843176,0.22082827639897795,0.13005450749094954,0.20218575460742222,0.60434059761500147,-0.45610326451028033
0.38999999999999996,0.62439354274943459,0.0374430607788361,0.95791249679442636,-0.3611907353939911,0.14577169532664402,0.22147917341002607,0.13086453186469718,0.20282632046882904,0.60379261225092729,-0.45720685619049484
0.39119999999999999,0.62395956300410316,0.037287506070555011,0.95812847538586199,-0.36210987953976614,0.14665891301771147,0.22212984879956071,0.13167711874616561,0.20346700802031653,0.60324330403633897,-0.45830801893746548
0.39239999999999997,0.62352448117286796,0.037131589250623091,0.95834515522490593,-0.36302753998473325,0.14754873296807422,0.2227803027320488,0.13249226862060198,0.20410781723414734,0.60269267588204312,-0.45940675028015387
0.39359999999999995,0.62308829903227969,0.036975311292605888,0.95856253662288837,-0.36394371585289098,0.14844115429492413,0.22343053537778307,0.13330998197307317,0.20474874808042617,0.60214073070158336,-0.46050304777782225
0.39479999999999998,0.62265101835974945,0.036818673171800841,0.95878061989162711,-0.36485840628913702,0.14933617611622885,0.22408054691287863,0.13413025928845437,0.20538980052711711,0.60158747141119961,-0.46159690901997524
0.39599999999999996,0.6222126409335188,0.036661675865228741,0.9589994053434262,-0.36577161045921724,0.15023379755075608,0.22473033751927302,0.1349531010514185,0.20603097454006056,0.60103290092978745,-0.46268833162630257
0.39719999999999994,0.62177316853263176,0.036504320351625048,0.95921889329107202,-0.36668332754968025,0.15113401771809776,0.22537990738472236,0.13577850774642516,0.20667227008299244,0.6004770221788559,-0.46377731324662064
0.39839999999999998,0.62133260293690395,0.03634660761143145,0.95943908404783007,-0.36759355676782723,0.15203683573869448,0.226029256702801,0.13660647985770996,0.20731368711756126,0.59991983808248828,-0.46486385156081539
0.39959999999999996,0.62089094592689498,0.036188538626787212,0.95965997792744329,-0.36850229734166462,0.15294225073385945,0.22667838567289847,0.13743701786927331,0.20795522560334589,0.5993613515673003,-0.46594794427878355
0.40079999999999999,0.62044819928387818,0.036030114381520602,0.95988157524412776,-0.36940954851985669,0.15385026182580308,0.22732729450021877,0.13827012226486987,0.20859688549787558,0.59880156556239905,-0.4670295891403759
0.40199999999999997,0.6200043647898118,0.035871335861140372,0.96010387631257044,-0.37031530957167813,0.15476086813765697,0.22797598339577746,0.13910579352799737,0.20923866675664729,0.59824048299934307,-0.46810878391533861
0.40319999999999995,0.61955944422730924,0.035712204052827115,0.960326881447926,-0.37121957978696685,0.15567406879349815,0.22862445257640002,0.13994403214188592,0.20988056933314495,0.59767810681210043,-0.46918552640325578
0.40439999999999998,0.61911343937961094,0.035552719945424728,0.96055059096581397,-0.37212235847607672,0.15658986291837368,0.22927270226472024,0.1407848385894872,0.21052259317885932,0.59711443993700819,-0.47025981443349174
0.40559999999999996,0.61866635203055398,0.035392884529431859,0.96077500518231551,-0.37302364496983031,0.15750824963832422,0.22992073268917862,0.14162821335346321,0.21116473824330553,0.59654948531273144,-0.47133164586513249
0.40679999999999994,0.6182181839645432,0.035232698796993291,0.96100012441397098,-0.37392343861947475,0.15842922808040893,0.23056854408401917,0.14247415691617582,0.21180700447404491,0.59598324588022311,-0.4724010185869289
0.40799999999999997,0.61776893696652246,0.035072163741891392,0.96122594897777613,-0.37482173879663194,0.15935279737272948,0.23121613668928936,0.14332266975967564,0.21244939181670264,0.59541572458268188,-0.4734679305172384
0.40919999999999995,0.61731861282194489,0.034911280359537562,0.96145247919118004,-0.37571854489325579,0.16027895664445405,0.2318635107508365,0.14417375236569108,0.21309190021498839,0.59484692436551201,-0.47453237960396683
0.41039999999999999,0.61686721331674366,0.034750049646963599,0.96167971537208174,-0.37661385632158439,0.16120770502584192,0.23251066652030691,0.14502740521561772,0.21373452961071729,0.59427684817628268,-0.47559436382451131
0.41159999999999997,0.61641474053065859,0.034588472663579825,0.96190765786435517,-0.37750767133797003,0.16213904149304303,0.23315760399295016,0.14588362888112824,0.21437727962540629,0.59370549932072603,-0.47665388003670905
0.41279999999999994,0.61596119635973579,0.034426550432261442,0.96213630699629671,-0.3783999889556815,0.16307296512076894,0.23380432333436876,0.14674242387666517,0.21502015007819394,0.59313288088320004,-0.4777109258489039
0.41399999999999998,0.61550658229297495,0.034264283893080498,0.96236566306118765,-0.37929080984218522,0.16400947520048384,0.23445082508011553,0.14760379059044271,0.21566314122878144,0.59255899545560453,-0.47876550049457689
0.41519999999999996,0.6150509001258555,0.034101674051104786,0.96259572637938629,-0.3801801334581692,0.16494857086286407,0.23509710949793677,0.14846772950486131,0.21630625300288994,0.59198384600336662,-0.47981760203750135
0.41639999999999994,0.61459415165451414,0.033938721913046914,0.96282649727171399,-0.38106795928303183,0.16589025123962642,0.23574317686107812,0.14933424110203411,0.21694948532408551,0.59140743549426711,-0.48086722856938163
0.41759999999999997,0.61413633867572381,0.033775428487256863,0.96305797605945331,-0.38195428681480859,0.16683451546354938,0.2363890274482775,0.15020332586377824,0.21759283811379265,0.59082976689840705,-0.48191437820977201
0.41879999999999995,0.61367746298686821,0.033611794783714739,0.96329016306434523,-0.3828391155701048,0.16778136266849406,0.23703466154375757,0.15107498427160523,0.21823631129130949,0.59025084318817378,-0.48295904910599641
0.41999999999999998,0.61321752638591931,0.033447821814023206,0.96352305860858678,-0.38372244508402487,0.16873079198942581,0.23768007943721939,0.15194921680671242,0.21887990477382291,0.58967066733820661,-0.48400123943306833
0.42119999999999996,0.61275653067141467,0.033283510591400355,0.96375666301482821,-0.38460427491010235,0.16968280256243498,0.2383252814238348,0.15282602394997336,0.21952361847642266,0.58908924232536386,-0.48504094739360976
0.42239999999999994,0.61229447764243194,0.033118862130672062,0.96399097660617139,-0.38548460462023099,0.17063739352475837,0.23897026780423994,0.15370540618192896,0.22016745231211735,0.58850657112868798,-0.48607817121777153
0.42359999999999998,0.61183136909856772,0.032953877448264814,0.96422599970616618,-0.38636343380459598,0.17159456401480042,0.23961503888452762,0.1545873639827787,0.22081140619184994,0.58792265672937216,-0.48711290916315225
0.42479999999999996,0.61136720683991197,0.032788557562198263,0.96446173263880963,-0.38724076207160357,0.17255431317215403,0.24025959497624075,0.15547189783237073,0.22145548002451237,0.58733750211072622,-0.48814515951471793
0.42599999999999999,0.61090199266702627,0.032622903492077776,0.96469817572854111,-0.38811658904781393,0.1735166401376225,0.2409039363963647,0.15635900821019363,0.22209967371696235,0.58675111025814353,-0.48917492058472201
0.42719999999999997,0.61043572838091931,0.032456916259087233,0.96493532930024239,-0.38899091437786965,0.17448154405323973,0.24154806346732111,0.15724869559536672,0.22274398717403857,0.58616348415906572,-0.49020219071262411
0.42839999999999995,0.60996841578302441,0.032290596885981432,0.96517319367923371,-0.3898637377244315,0.17544902406229237,0.24219197651695987,0.15814096046663115,0.22338842029857708,0.58557462680294992,-0.49122696826501061
0.42959999999999998,0.60950005667517426,0.032123946397078905,0.96541176919127136,-0.39073505876810527,0.17641907930934034,0.24283567587855304,0.15903580330234099,0.22403297299142716,0.58498454118123444,-0.49224925163551314
0.43079999999999996,0.60903065285957936,0.031956965818254426,0.9656510561625461,-0.39160487720737658,0.17739170894023817,0.24347916189078705,0.15993322458045373,0.22467764515146824,0.58439323028730472,-0.49326903924472887
0.43199999999999994,0.60856020613880424,0.031789656176931677,0.96589105491967919,-0.39247319275854281,0.17836691210215647,0.24412243489775576,0.16083322477852155,0.22532243667562638,0.58380069711646043,-0.49428632954013996
0.43319999999999997,0.6080887183157424,0.031622018502075848,0.9661317657897216,-0.39334000515564371,0.17934468794360273,0.24476549524895394,0.16173580437368207,0.22596734745889041,0.58320694466587997,-0.49530112099603291
0.43439999999999995,0.60761619119359556,0.031454053824186305,0.96637318910015058,-0.39420531415039473,0.18032503561444271,0.24540834329926961,0.16264096384264909,0.22661237739432932,0.5826119759345878,-0.49631341211341795
0.43559999999999999,0.60714262657584739,0.031285763175289139,0.96661532517886761,-0.39506911951211982,0.18130795426592172,0.24605097940897738,0.16354870366170382,0.22725752637310975,0.58201579392342007,-0.4973232014199494
0.43679999999999997,0.60666802626624239,0.031117147588929885,0.96685817435419474,-0.39593142102768319,0.18229344305068551,0.24669340394373082,0.16445902430668552,0.22790279428451213,0.58141840163499114,-0.49833048746984415
0.43799999999999994,0.60619239206876052,0.03094820810016605,0.967101736954875,-0.39679221850142238,0.18328150112280167,0.24733561727455666,0.16537192625298255,0.22854818101594904,0.58081980207365913,-0.49933526884380203
0.43919999999999998,0.60571572578759481,0.030778945745559796,0.96734601331006598,-0.39765151175508184,0.18427212763778086,0.24797761977784646,0.16628740997552319,0.2291936864529816,0.58021999824549264,-0.50033754414892528
0.44039999999999996,0.60523802922712855,0.03060936156317055,0.96759100374934104,-0.39850930062774614,0.18526532175259783,0.24861941183534939,0.16720547594876634,0.22983931047933903,0.57961899315823617,-0.5013373120186374
0.44159999999999994,0.60475930419190982,0.030439456592547622,0.96783670860268445,-0.39936558497577196,0.18626108262571264,0.24926099383416717,0.16812612464669299,0.23048505297693414,0.57901678982127669,-0.50233457111260349
0.44279999999999997,0.60427955248663034,0.030269231874722809,0.96808312820049003,-0.40022036467272332,0.18725940941709204,0.24990236616674483,0.16904935654279657,0.23113091382588338,0.57841339124560998,-0.50332932011664966
0.44399999999999995,0.60379877600431175,0.030098688457484715,0.96833026287524171,-0.40107363872140767,0.1882603012880773,0.25054352902638777,0.16997517212225208,0.23177689267721696,0.57780880051671935,-0.5043215568343774
0.44519999999999998,0.60331697653755212,0.02992782738407106,0.96857811295790952,-0.40192540715293051,0.18926375740173318,0.25118448284473949,0.17090357185585184,0.23242298943910394,0.57720302063854179,-0.50531128013043081
0.44639999999999996,0.60283415583981359,0.029756649696832487,0.96882667877911699,-0.40277567041032597,0.19026977692276226,0.25182522814964858,0.17183455620846053,0.23306920411906287,0.57659605458411467,-0.50629848929908106
0.44759999999999994,0.60235031571796416,0.029585156442767303,0.96907596067090562,-0.40362442841661467,0.19127835901736626,0.25246576535059845,0.17276812565178529,0.23371553658542177,0.57598790537204991,-0.50728318311103571
0.44879999999999998,0.60186545797897217,0.029413348670323948,0.9693259589657155,-0.40447168111091714,0.19228950285335897,0.25310609486220725,0.17370428065701085,0.23436198670460581,0.5753785760224619,-0.50826536036198577
0.44999999999999996,0.60137958442988415,0.02924122742939371,0.96957667399638192,-0.40531742844837682,0.19330320760018768,0.25374621710421713,0.1746430216947904,0.23500855434115303,0.5747680695569326,-0.50924501987251192
0.45119999999999993,0.600892696877803,0.029068793771303381,0.96982810609613446,-0.40616167040007983,0.19431947242895448,0.25438613250148495,0.17558434923523689,0.2356552393577295,0.57415638899848032,-0.51022216048799029
0.45239999999999997,0.60040479712986594,0.028896048748808002,0.97008025559859323,-0.40700440695297546,0.19533829651243742,0.25502584148397101,0.17652826374791408,0.23630204161514501,0.57354353737152586,-0.5111967810784992
0.45359999999999995,0.59991588699322163,0.02872299341608358,0.97033312283776729,-0.40784563810979546,0.19635967902511151,0.25566534448672973,0.17747476570182746,0.23694896097236912,0.5729295177018604,-0.51216888053872267
0.45479999999999998,0.59942596827500916,0.028549628828719722,0.97058670814805215,-0.40868536388897758,0.19738361914317004,0.25630464194989949,0.1784238555654156,0.23759599728654587,0.57231433301661216,-0.51313845778785905
0.45599999999999996,0.59893504278233523,0.02837595604371243,0.97084101186422644,-0.40952358432458369,0.19841011604454575,0.25694373431869233,0.17937553380654084,0.23824315041301072,0.57169798634421465,-0.51410551176952446
0.45719999999999994,0.59844311232225167,0.028201976119456719,0.9710960343214512,-0.4103602994662231,0.19943916890893204,0.25758262204338345,0.18032980089248091,0.2388904202053064,0.57108048071437278,-0.51507004145165991
0.45839999999999997,0.59795017870173484,0.028027690115739363,0.971351775855265,-0.41119550937897154,0.20047077691780421,0.25822130557930184,0.18128665728991963,0.23953780651519885,0.57046181915802963,-0.51603204582643669
0.45959999999999995,0.59745624372766148,0.027853099093731619,0.97160823680158392,-0.41202921414329607,0.20150493925444035,0.25885978538681914,0.18224610346493797,0.24018530919269354,0.56984200470733648,-0.51699152391016256
0.46079999999999999,0.59696130920678803,0.027678204115981857,0.97186541749669797,-0.41286141385497349,0.20254165510394292,0.25949806193134012,0.18320813988300547,0.24083292808605283,0.56922104039561594,-0.51794847474318673
0.46199999999999997,0.59646537694572821,0.027503006246408359,0.9721233182772685,-0.41369210862501193,0.20358092365325953,0.26013613568329313,0.1841727670089707,0.24148066304181071,0.56859892925733302,-0.51890289738980655
0.46319999999999995,0.59596844875093069,0.027327506550291949,0.97238193948032625,-0.41452129857957609,0.20462274409120462,0.26077400711811832,0.18513998530705325,0.24212851390479173,0.5679756743280594,-0.51985479093817277
0.46439999999999998,0.59547052642865672,0.027151706094268705,0.97264128144326867,-0.41534898385990565,0.20566711560848022,0.26141167671625937,0.18610979524083399,0.24277648051812606,0.56735127864444235,-0.52080415450019557
0.46559999999999996,0.59497161178495894,0.026975605946322711,0.97290134450385723,-0.41617516462223958,0.20671403739769723,0.26204914496315163,0.18708219727324657,0.24342456272326699,0.56672574524417196,-0.52175098721145041
0.46679999999999994,0.59447170662565774,0.026799207175778696,0.97316212900021593,-0.41699984103773663,0.20776350865339671,0.26268641234921308,0.18805719186656841,0.24407276036000886,0.56609907716594698,-0.52269528823108313
0.46799999999999997,0.59397081275632102,0.026622510853294777,0.97342363527082743,-0.41782301329240046,0.20881552857207103,0.26332347936983397,0.18903477948241179,0.24472107326650247,0.56547127744944337,-0.52363705674171734
0.46919999999999995,0.59346893198224049,0.026445518050855165,0.97368586365453191,-0.4186446815869998,0.20987009635218498,0.26396034652536682,0.19001496058171483,0.24536950127927462,0.56484234913528109,-0.5245762919493584
0.47039999999999998,0.59296606610841063,0.026268229841762834,0.97394881449052395,-0.41946484613699248,0.21092721119419702,0.26459701432111538,0.1909977356247328,0.2460180442332433,0.5642122952649915,-0.52551299308330068
