"Time","revolute.phi","revolute.w","revolute1.phi","revolute1.w"
5.9565000000000001,-2.2011725706541698,-3.4111421254847243,-1.0109575383610638,-3.2353895688854775
5.9569999999999999,-2.202877905034883,-3.4101990257557198,-1.012571032407136,-3.2185746447091952
5.9575000000000005,-2.2045827644717044,-3.4092429321850926,-1.0141761247988348,-3.2017814280458996
5.9580000000000002,-2.2062871424615746,-3.4082738544021747,-1.015772826456828,-3.1850100923514395
5.9584999999999999,-2.2079910325065475,-3.4072918024512342,-1.0173611483876899,-3.168260809494464
5.9590000000000005,-2.2096944281140498,-3.4062967867864224,-1.0189411016829495,-3.1515337497698712
5.9595000000000002,-2.2113973227971364,-3.4052888182667167,-1.0205126975181416,-3.1348290819122622
5.96,-2.2130997100747667,-3.4042679081508531,-1.0220759471518812,-3.118146973109118
5.9604999999999997,-2.2148015834720676,-3.4032340680922739,-1.0236308619249086,-3.1014875890142801
5.9610000000000003,-2.2165029365205942,-3.4021873101340638,-1.0251774532591551,-3.0848510937612557
5.9615,-2.2182037627585869,-3.4011276467038973,-1.0267157326567902,-3.0682376499766901
5.9619999999999997,-2.219904055731253,-3.4000550906089728,-1.028245711699294,-3.0516474187935554
5.9625000000000004,-2.2216038089910226,-3.3989696550309518,-1.0297674020465077,-3.0350805598645949
5.9630000000000001,-2.2233030160978005,-3.3978713535209102,-1.0312808154356856,-3.0185372313757766
5.9634999999999998,-2.2250016706192541,-3.3967601999942669,-1.0327859636805663,-3.0020175900594719
5.9640000000000004,-2.2266997661310644,-3.3956362087257319,-1.0342828586704238,-2.9855217912079093
5.9645000000000001,-2.2283972962171839,-3.3944993943442467,-1.0357715123691194,-2.9690499886866197
5.9649999999999999,-2.2300942544701159,-3.3933497718279195,-1.0372519368141713,-2.9526023349476209
5.9655000000000005,-2.2317906344911744,-3.3921873564989689,-1.0387241441158095,-2.9361789810428687
5.9660000000000002,-2.233486429890736,-3.3910121640186719,-1.0401881464560225,-2.9197800766377013
5.9664999999999999,-2.2351816342885225,-3.3898242103822915,-1.0416439560876327,-2.9034057700240261
5.9670000000000005,-2.2368762413138579,-3.3886235119140262,-1.0430915853333458,-2.887056208133771
5.9675000000000002,-2.2385702446059215,-3.3874100852619509,-1.0445310465848012,-2.8707315365523263
5.968,-2.2402636378140337,-3.3861839473929511,-1.0459623523016468,-2.8544318995317339
5.9684999999999997,-2.2419564145321407,-3.3849451250324063,-1.0473855149984379,-2.8381574229285111
5.9690000000000003,-2.2436485684798022,-3.3836936287054193,-1.0488005472770801,-2.821908261140075
5.9695,-2.2453400933416945,-3.3824294758183036,-1.0502074617961838,-2.8056845553788006
5.9699999999999998,-2.2470309828091484,-3.3811526847281073,-1.0516062712777632,-2.7894864443980754
