"Time","body.frame_a.phi","revolute.w"
1.575,-2.6502704038907949,2.9008865388174985
1.5755999999999999,-2.6485284531603157,2.9056022487165021
1.5761999999999998,-2.6467836741501842,2.9103135347078037
1.5767999999999998,-2.6450360695183064,2.9150203748775279
1.5773999999999999,-2.6432856419356798,2.9197227472505323
1.5779999999999998,-2.6415323940864273,2.9244206297903683
1.5785999999999998,-2.6397763286678324,2.9291140003992644
1.5791999999999999,-2.638017448390372,2.9338028369180864
1.5797999999999999,-2.636255755977754,2.9384871171263094
1.5803999999999998,-2.63449125440017,2.9431669164076575
1.581,-2.6327239463371792,2.9478421828055428
1.5815999999999999,-2.630953834419806,2.9525128383941199
1.5821999999999998,-2.6291809214261477,2.9571788611764074
1.5827999999999998,-2.6274052101477277,2.961840229103275
1.5833999999999999,-2.6256267033895337,2.9664969200734963
1.5839999999999999,-2.6238454039700492,2.9711489119337928
1.5845999999999998,-2.6220613147212921,2.9757961824788959
1.5851999999999999,-2.6202744384888446,2.9804387094515916
1.5857999999999999,-2.6184847781318967,2.9850764705427659
1.5863999999999998,-2.6166923365232737,2.989709443391471
1.587,-2.6148971165494728,2.9943376055849646
1.5875999999999999,-2.6130991211107024,2.9989609346587613
1.5881999999999998,-2.6112983531209144,3.0035794080966878
1.5887999999999998,-2.609494815507837,3.0081930033309332
1.5893999999999999,-2.6076885112130128,3.0128016977421024
1.5899999999999999,-2.605879443191836,3.0174054686592555
1.5905999999999998,-2.6040676144135846,3.0220042933599753
1.5911999999999999,-2.6022530278614524,3.0265981490704101
1.5917999999999999,-2.600435686532593,3.0311870129653196
1.5923999999999998,-2.5986155934381454,3.0357708621681359
1.5929999999999997,-2.5967927516032745,3.0403496737510096
1.5935999999999999,-2.5949671640672074,3.0449234247348631
1.5941999999999998,-2.5931388338832644,3.0494920920894355
1.5947999999999998,-2.591307764118898,3.0540556527333402
1.5953999999999999,-2.5894739578557227,3.0586140835341182
1.5959999999999999,-2.5876374181895576,3.0631673613082762
1.5965999999999998,-2.5857981482304564,3.0677154628213543
1.5972,-2.5839561511027429,3.0722583647879667
1.5977999999999999,-2.5821114299450483,3.0767960438718518
1.5983999999999998,-2.5802639879103451,3.0813284766859317
1.5989999999999998,-2.578413828165981,3.0858556397923538
1.5995999999999999,-2.5765609538937171,3.0903775097025519
1.6001999999999998,-2.5747053682897612,3.0948940628772834
1.6007999999999998,-2.5728470745648018,3.0994052757266957
1.6013999999999999,-2.5709860759440453,3.1039111246103683
1.6019999999999999,-2.5691223756672512,3.1084115858373624
1.6025999999999998,-2.5672559769887662,3.1129066356662789
1.6032,-2.5653868831775584,3.1173962503053052
1.6037999999999999,-2.5635150975172558,3.1218804059122647
1.6043999999999998,-2.5616406233061784,3.1263590785946729
1.6049999999999998,-2.5597634638573741,3.1308322444097829
1.6055999999999999,-2.5578836224986539,3.1352998793646432
1.6061999999999999,-2.5560011025726292,3.1397619594161368
1.6067999999999998,-2.5541159074367448,3.1442184604710488
1.6073999999999999,-2.5522280404633091,3.1486693583861061
1.6079999999999999,-2.5503375028673965,3.1531146716816396
1.6085999999999998,-2.5484442962400258,3.1575544117289982
1.6092,-2.5465484274620427,3.161988486123724
1.6097999999999999,-2.5446498999440239,3.1664168709468958
1.6103999999999998,-2.5427487171111105,3.1708395422391544
1.6109999999999998,-2.5408448824030443,3.1752564760008335
1.6115999999999999,-2.5389383992741994,3.1796676481921038
1.6121999999999999,-2.5370292711936093,3.1840730347331041
1.6127999999999998,-2.5351175016450003,3.1884726115040927
1.6133999999999999,-2.5332030941268178,3.1928663543455795
1.6139999999999999,-2.531286052152264,3.197254239058466
1.6145999999999998,-2.5293663792493226,3.2016362414041875
1.6152,-2.5274440789607913,3.2060123371048528
1.6157999999999999,-2.525519154844313,3.2103825018433767
1.6163999999999998,-2.5235916104724074,3.214746711263631
