"Time","body.phi","body.w","revolute2.phi","revolute2.w","revolute4.phi","revolute4.w","springDamper1D.s_rel","springDamper1D.v_rel"
4.5972,0.16499618578823097,-0.13488233129377528,-0.69485862422861511,-0.049116447799576642,-0.18243312632607658,-0.15944055519356362,0.34048184305357759,0.023090896820337367
4.5983999999999998,0.16483295505678999,-0.1371668657609626,-0.69491712220843693,-0.048380024584143373,-0.18262560604742847,-0.16135687805303428,0.34050934430261298,0.022744444542366116
4.5995999999999997,0.16466698450640413,-0.13944866698407477,-0.69497473601550541,-0.047642818674776155,-0.18282038350134858,-0.16327007632146284,0.34053642959691605,0.022397635208998887
4.6007999999999996,0.16449827744142795,-0.14172769775417421,-0.69503146471814603,-0.046904843290601038,-0.18301745491764507,-0.16518011939947475,0.34056309851148386,0.022050474885183691
4.6019999999999994,0.16432683721126223,-0.14400392091201356,-0.69508730740050229,-0.046166111659269593,-0.18321681648898891,-0.16708697674164838,0.34058935062856976,0.021702969638912127
4.6031999999999993,0.1641526672103239,-0.14627729934868838,-0.69514226316254069,-0.045426637017026213,-0.18341846437094644,-0.16899061785720151,0.34061518553768438,0.021355125541265847
4.6043999999999992,0.16397577087801538,-0.14854779600629045,-0.69519633112005941,-0.044686432608775688,-0.18362239468201433,-0.1708910123106783,0.34064060283559894,0.021006948666463108
4.6055999999999999,0.16379615169869416,-0.15081537387856192,-0.69524951040469463,-0.043945511688150037,-0.18382860350365315,-0.17278812972263694,0.34066560212634678,0.020658445091905175
4.6067999999999998,0.16361381320164284,-0.15307999601154174,-0.69530180016392773,-0.043203887517578074,-0.18403708688032103,-0.17468193977033078,0.34069018302122572,0.020309620898223954
4.6079999999999997,0.16342875896103801,-0.15534162550422867,-0.69535319956109243,-0.04246157336834968,-0.18424784081950821,-0.17657241218840347,0.3407143451388005,0.019960482169327241
4.6091999999999995,0.16324099259592015,-0.15760022550922714,-0.69540370777538185,-0.041718582520685402,-0.18446086129177078,-0.17845951676956981,0.34073808810490502,0.019611034992446548
4.6103999999999994,0.1630505177701633,-0.15985575923340228,-0.69545332400185533,-0.040974928263803251,-0.18467614423076437,-0.18034322336530392,0.34076141155264417,0.019261285458183623
4.6115999999999993,0.16285733819244461,-0.16210818993853235,-0.69550204745144573,-0.040230623895986257,-0.18489368553327826,-0.18222350188652547,0.34078431512239671,0.018911239660557449
4.6128,0.16266145761621353,-0.16435748094196378,-0.69554987735096674,-0.039485682724649293,-0.18511348105926984,-0.18410032230428841,0.34080679846181744,0.018560903697050886
4.6139999999999999,0.16246287983966237,-0.16660359561725702,-0.6955968129431187,-0.038740118066408834,-0.18533552663189698,-0.18597365465046148,0.340828861225839,0.01821028366865881
4.6151999999999997,0.16226160870569453,-0.16884649739484955,-0.69564285348649724,-0.037993943247146819,-0.18555981803755409,-0.18784346901842294,0.34085050307667486,0.017859385679933466
4.6163999999999996,0.16205764810189513,-0.17108614976270228,-0.69568799825559979,-0.037247171602080693,-0.18578635102590477,-0.18970973556374263,0.34087172368382168,0.017508215839032868
4.6175999999999995,0.16185100196050017,-0.17332251626695377,-0.69573224654083177,-0.036499816475829922,-0.18601512130991571,-0.19157242450486875,0.34089252272406112,0.017156780257767512
4.6187999999999994,0.16164167425836615,-0.17555556051257357,-0.69577559764851493,-0.035751891222483637,-0.18624612456589132,-0.19343150612381535,0.34091289988146284,0.016805085051647718
4.6199999999999992,0.16142966901693964,-0.17778524616401464,-0.69581805090089344,-0.035003409205668058,-0.18647935643350708,-0.19528695076684868,0.3409328548473865,0.016453136339930917
4.6212,0.16121499030222675,-0.1800115369458683,-0.69585960563614169,-0.034254383798613321,-0.1867148125158441,-0.19713872884517494,0.34095238732048466,0.016100940245668681
4.6223999999999998,0.16099764222476323,-0.18223439664351029,-0.69590026120837067,-0.033504828384223188,-0.1869524883794221,-0.19898681083562189,0.34097149700670465,0.015748502895755197
4.6235999999999997,0.16077762886546199,-0.18445378914963925,-0.6959400169986657,-0.032754756576890039,-0.18719237963387086,-0.20083116743808427,0.34099018362447625,0.015395830525172668
4.6247999999999996,0.16055495347657958,-0.18666967895944775,-0.69597887253399826,-0.032004184612960014,-0.18743448279041955,-0.20267177126592781,0.3410084469606024,0.015042930600273126
4.6259999999999994,0.16032962112490778,-0.18888202953531621,-0.69601682709387924,-0.031253123443014355,-0.18767879242203184,-0.20450859125682341,0.3410262866853731,0.01468980810300146
4.6271999999999993,0.16010163608091485,-0.19109080492337663,-0.69605388009889868,-0.030501586542809728,-0.18792530396853449,-0.20634159819478148,0.34104370253519156,0.01433646920122982
4.6283999999999992,0.15987100265858128,-0.19329596923435069,-0.69609003098574695,-0.029749587400699985,-0.18817401283429219,-0.20817076293470069,0.3410606942538289,0.013982920068126247
4.6295999999999999,0.15963772521535077,-0.19549748664421482,-0.69612527920722644,-0.028997139517757238,-0.18842491438826245,-0.20999605640309343,0.34107726159242902,0.013629166882227621
4.6307999999999998,0.15940180815208266,-0.1976953213948584,-0.69615962423225863,-0.028244256407895681,-0.18867800396404666,-0.21181744959880622,0.34109340430951091,0.013275215827513901
4.6319999999999997,0.15916325591300209,-0.1998894377947571,-0.69619306554589588,-0.027490951597989845,-0.18893327685994585,-0.213634913593752,0.34110912217097378,0.012921073093479837
4.6331999999999995,0.15892207298565264,-0.20207980021963082,-0.69622560264932987,-0.0267372386279984,-0.18919072833901229,-0.21544841953363003,0.34112441495010015,0.012566744875209309
4.6343999999999994,0.15867826390084708,-0.20426637311310938,-0.69625723505990222,-0.025983131051085202,-0.18945035362910403,-0.217257938638652,0.34113928242756031,0.012212237373448433
4.6355999999999993,0.15843183323261908,-0.20644912098739646,-0.69628796231111423,-0.0252286424337409,-0.18971214792293803,-0.21906344220426693,0.34115372439141617,0.011857556794678967
4.6368,0.1581827855981747,-0.20862800842393547,-0.69631778395263577,-0.024473786355903946,-0.18997610637814319,-0.22086490160188746,0.34116774063712485,0.01150270935119148
4.6379999999999999,0.15793112565784445,-0.21080300007406699,-0.69634669955031581,-0.023718576411084411,-0.19024222411731345,-0.22266228827960921,0.34118133096754305,0.011147701261159899
4.6391999999999998,0.15767685811503337,-0.21297406065970281,-0.69637470868619189,-0.022963026206482277,-0.19051049622806257,-0.22445557376294395,0.34119449519293082,0.010792538748713476
4.6403999999999996,0.15741998771617377,-0.21514115497398348,-0.69640181095850007,-0.022207149363111207,-0.19078091776307626,-0.2262447296555391,0.34120723313095586,0.010437228044011412
4.6415999999999995,0.15716051925067615,-0.21730424788194394,-0.6964280059816842,-0.021450959515919604,-0.19105348374016595,-0.22802972763990376,0.34121954460669701,0.010081775383316206
4.6427999999999994,0.15689845755088086,-0.21946330432117764,-0.69645329338640616,-0.020694470313912212,-0.19132818914232222,-0.22981053947813376,0.341231429452649,0.0097261870090673344
4.6439999999999992,0.15663380749200947,-0.22161828930250083,-0.69647767281955542,-0.019937695420271666,-0.19160502891776823,-0.23158713701263667,0.34124288750872595,0.0093704691699549245
4.6452,0.15636657399211612,-0.22376916791061791,-0.69650114394425866,-0.019180648512479592,-0.19188399798001321,-0.2333594921668577,0.34125391862226578,0.0090146281209932729
4.6463999999999999,0.1560967620120397,-0.22591590530477951,-0.69652370643989014,-0.018423343282440375,-0.19216509120790537,-0.2351275769459997,0.34126452264803442,0.0086586701235956513
4.6475999999999997,0.15582437655535425,-0.22805846671945595,-0.69654536000208023,-0.017665793436599436,-0.19244830344568586,-0.23689136343775566,0.34127469944822941,0.0083026014456465541
4.6487999999999996,0.1555494226683212,-0.2301968174649949,-0.69656610434272637,-0.01690801269606703,-0.19273362950304199,-0.23865082381302841,0.34128444889248466,0.0079464283615766212
