"Time","revoluteDrive.phi","revoluteDrive.w"
3.8559999999999999,-6.4509457582222813,-2.340045064382267
3.8580000000000001,-6.4556178525935648,-2.3320400431251143
3.8599999999999999,-6.4602738445234458,-2.3239433156280431
3.8620000000000001,-6.4649135596372123,-2.3157623331823274
3.8639999999999999,-6.4695368352803975,-2.3075044989058724
3.8660000000000001,-6.4741435229791566,-2.2991770276802206
3.8679999999999999,-6.4787334925396056,-2.2907867309760332
3.8700000000000001,-6.4833066262216503,-2.2823402565532436
3.8719999999999999,-6.4878628156400673,-2.2738442770511793
3.8740000000000001,-6.4924019686492782,-2.2653050297640887
3.8759999999999999,-6.4969240056063811,-2.2567285172919127
3.8780000000000001,-6.5014288583660713,-2.2481205454713931
3.8799999999999999,-6.5059164678790271,-2.2394869092145067
3.8820000000000001,-6.5103867891206422,-2.2308329086473018
3.8839999999999999,-6.5148397867903665,-2.2221636928629516
3.8860000000000001,-6.519275435471152,-2.2134842376101074
3.8879999999999999,-6.523693718966066,-2.2047993841794269
3.8900000000000001,-6.5280946312525243,-2.1961135947148986
3.8919999999999999,-6.5324781748328995,-2.1874311639492787
3.8940000000000001,-6.5368443606991988,-2.1787562667705123
3.8959999999999999,-6.5411932078224808,-2.1700928434804099
3.8980000000000001,-6.5455247427012564,-2.161444573851067
3.8999999999999999,-6.5498389989842281,-2.1528149632197122
3.9020000000000001,-6.5541360182119481,-2.144207435776865
3.9039999999999999,-6.5584158472359313,-2.1356251190706197
3.9060000000000001,-6.5626785391844908,-2.1270709872301046
3.9079999999999999,-6.5669241531304161,-2.118547851642516
3.9100000000000001,-6.5711527548913615,-2.1100584058539202
3.9119999999999999,-6.5753644135179652,-2.1016051184117561
3.9140000000000001,-6.5795592032977481,-2.0931903231001492
3.9159999999999999,-6.5837372037610091,-2.0848162150493872
3.9180000000000001,-6.5878984991110281,-2.0764848531624516
3.9199999999999999,-6.5920431759446814,-2.0681981402076008
3.9220000000000002,-6.5961713248774636,-2.0599578539183119
3.9239999999999999,-6.600283041485743,-2.0517656494372889
3.9260000000000002,-6.6043784234044089,-2.0436230586544384
3.9279999999999999,-6.6084575706858955,-2.0355314972774776
3.9300000000000002,-6.6125205862924243,-2.0274922712466568
3.9319999999999999,-6.6165675792301748,-2.0195065624901933
3.9340000000000002,-6.6205986568947699,-2.0115754717800822
3.9359999999999999,-6.6246139300769498,-2.0036999972913776
3.9380000000000002,-6.6286135114366465,-1.9958810463331615
3.9399999999999999,-6.6325975152658527,-1.9881194405341838
3.9420000000000002,-6.636566057251482,-1.980415921028486
3.944,-6.640519254238237,-1.9727711536410486
3.9460000000000002,-6.6444572248808971,-1.9651856863856638
3.948,-6.6483800881955863,-1.9576600196124705
3.9500000000000002,-6.6522879630443681,-1.9501946261135241
3.952,-6.656180968993497,-1.942789897577649
3.9540000000000002,-6.6600592256631952,-1.9354461719243725
3.956,-6.6639228524968015,-1.9281637381528411
3.9580000000000002,-6.6677719685299177,-1.920942841190705
3.96,-6.6716066971158989,-1.913783637258772
3.9620000000000002,-6.6754271912413445,-1.9066859436645152
3.964,-6.6792335534019509,-1.8996500413077118
3.9660000000000002,-6.6830259064291653,-1.892675970089418
3.968,-6.6868043728044864,-1.8857637379824825
3.9700000000000002,-6.6905690745104183,-1.8789133250637062
3.972,-6.6943201328814244,-1.8721246875460273
3.9740000000000002,-6.6980576684548749,-1.8653977618106854
3.976,-6.7017818172977286,-1.8587321149816296
3.9780000000000002,-6.7054927002334708,-1.852127605941869
3.98,-6.7091904330046912,-1.8455841681478851
3.9820000000000002,-6.7128751358807035,-1.8391016043496251
3.984,-6.7165469281953847,-1.8326797046061638
3.9860000000000002,-6.720205928234126,-1.826318249545442
3.988,-6.7238522548357595,-1.8200169760507532
3.9900000000000002,-6.7274860515916153,-1.8137750478654393
3.992,-6.7311074219588862,-1.8075924779802726
3.9940000000000002,-6.7347164840857934,-1.8014689282494334
3.996,-6.738313355263073,-1.7954040508265627
3.9980000000000002,-6.741898151857284,-1.7893974904090189
4,-6.7454709892441169,-1.7834488864821552
4.0019999999999998,-6.7490319857911558,-1.7775577518187318
4.0040000000000004,-6.7525812598733159,-1.771723563888552
4.0060000000000002,-6.7561189216304873,-1.7659460169370884
4.008,-6.7596450838520363,-1.7602246895795726
4.0099999999999998,-6.7631598583015,-1.754559157318476
4.0120000000000005,-6.7666633556683209,-1.7489489942245098
4.0140000000000002,-6.7701556879355094,-1.7433936914738741
4.016,-6.7736369662419822,-1.737892730936017
4.0179999999999998,-6.7771072970757791,-1.732445716202822
4.0200000000000005,-6.7805667876617077,-1.7270521871941689
4.0220000000000002,-6.7840155441119903,-1.7217116838231974
4.024,-6.7874536713911962,-1.7164237472232322
4.0259999999999998,-6.7908812757596051,-1.7111878707545518
4.0280000000000005,-6.7942984621641553,-1.7060035533877063
4.0300000000000002,-6.7977053314607128,-1.7008703565042338
4.032,-6.8011019850059267,-1.6957878113694
4.0339999999999998,-6.8044885230460102,-1.6907554522962447
4.0360000000000005,-6.807865044695987,-1.6857728175824209
4.0380000000000003,-6.8112316507615533,-1.6808393925598655
4.04,-6.8145884402907155,-1.6759546803317544
4.0419999999999998,-6.8179355085526616,-1.6711182434452034
4.0440000000000005,-6.8212729513871411,-1.666329615834403
4.0460000000000003,-6.824600863634279,-1.6615883353101832
4.048,-6.8279193391299238,-1.6568939441690549
4.0499999999999998,-6.831228472198652,-1.6522459395990858
4.0520000000000005,-6.8345283556150696,-1.6476438424720619
4.0540000000000003,-6.837819080080572,-1.6430872153365255
4.056,-6.8411007360899196,-1.6385756003008805
4.0579999999999998,-6.8443734132274701,-1.6341085430773212
4.0600000000000005,-6.8476372001705945,-1.6296855933205054
